#      time         order        q_cool       q_equip      q_heat       q_light      q_loss       q_occ        qintw        ql_a         qventil      qwcb         qwind     
  6545.992887       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3538.8       59.993       0.0000      -8011.3      -3955.5      -105.02    
  6547.492887       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3511.9       85.380       0.0000      -7998.7      -3957.5      -108.79    
  6548.992887       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3502.7       105.02       0.0000      -7987.6      -3979.1      -114.23    
  6550.492887       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3505.8       122.33       0.0000      -7975.9      -4015.3      -114.06    
  6551.738419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3519.3       132.40       0.0000      -7966.8      -4053.5      -112.61    
  6551.738419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3519.3       132.40       0.0000      -7966.8      -4053.5      -112.61    
  6554.138419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3527.2       165.84       0.0000      -7942.0      -4116.5      -111.99    
  6555.638419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3552.2       169.21       0.0000      -7930.1      -4163.2      -112.20    
  6557.138419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3568.8       176.38       0.0000      -7915.7      -4201.8      -109.38    
  6558.638419       1.0000       0.0000       3627.0       35.316       4836.0       0.0000       3585.7       161.46       0.0000      -7907.4      -4251.0      -104.42    
  6560.138419       1.0000       0.0000       3627.0       81.219       4836.0       0.0000       3597.4       104.91       0.0000      -7907.8      -4332.4      -19.871    
  6561.638419       1.0000       0.0000       3627.0       73.160       4836.0       0.0000       3609.9       59.663       0.0000      -7908.3      -4386.8       75.890    
  6563.138419       1.0000       0.0000       3627.0       7.0947       4836.0       0.0000       3627.7       19.963       0.0000      -7909.1      -4423.3       199.50    
  6564.638419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3644.5      -256.84       0.0000      -7959.2      -4762.5       868.22    
  6566.138419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3637.7      -333.23       0.0000      -7996.7      -4795.8       1026.8    
  6567.638419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3620.5      -211.62       0.0000      -8002.0      -4443.8       571.21    
  6569.138419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3613.0      -33.496       0.0000      -7987.7      -4080.5       14.948    
  6570.638419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.6      -13.583       0.0000      -7986.4      -3991.3      -92.793    
  6572.138419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3613.0      -23.589       0.0000      -7989.5      -3973.4      -98.894    
  6573.638419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3603.2      -17.026       0.0000      -7989.1      -3968.0      -98.714    
  6575.138419       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3579.3       8.7719       0.0000      -7982.9      -3967.9      -103.82    
  6575.733390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3589.4       2.7288       0.0000      -7985.7      -3982.1      -104.02    
  6575.733390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3589.4       2.7288       0.0000      -7985.7      -3982.1      -104.02    
  6578.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3602.0       29.715       0.0000      -7978.7      -4028.7      -100.79    
  6579.633390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3573.3       79.360       0.0000      -7962.3      -4040.9      -117.04    
  6581.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3570.4       103.40       0.0000      -7951.0      -4079.1      -118.55    
  6582.633390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3552.9       138.10       0.0000      -7933.4      -4114.4      -114.81    
  6584.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3561.3       93.856       0.0000      -7931.1      -4201.4       1.0540    
  6585.633390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3579.8       36.118       0.0000      -7936.3      -4262.2       104.93    
  6587.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3568.8      -101.81       0.0000      -7957.9      -4427.8       454.60    
  6588.633390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3583.0      -233.88       0.0000      -7994.6      -4543.4       720.31    
  6590.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3593.9      -486.74       0.0000      -8062.4      -4806.3       1301.5    
  6591.633390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3567.8      -539.13       0.0000      -8112.0      -4756.5       1387.6    
  6593.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3573.2      -111.98       0.0000      -8079.4      -3925.9       61.615    
  6594.633390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3571.9      -48.034       0.0000      -8072.9      -3820.2      -104.76    
  6596.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3562.6      -34.859       0.0000      -8072.0      -3814.7      -111.18    
  6597.633390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3560.8      -14.738       0.0000      -8070.0      -3835.4      -113.57    
  6599.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3520.2       50.268       0.0000      -8052.8      -3851.8      -129.96    
  6599.133390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3520.2       50.268       0.0000      -8052.8      -3851.8      -129.96    
  6599.593733       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3510.8       66.926       0.0000      -8048.6      -3860.6      -136.19    
  6599.727707       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3508.5       71.965       0.0000      -8047.3      -3863.6      -138.07    
  6599.727707       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3508.5       71.965       0.0000      -8047.3      -3863.6      -138.07    
  6600.095981       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3502.1       87.059       0.0000      -8043.0      -3872.4      -142.86    
  6600.464256       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3493.8       104.65       0.0000      -8037.6      -3881.7      -146.74    
  6600.947411       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3481.9       128.92       0.0000      -8029.9      -3895.9      -152.23    
  6600.947411       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3481.9       128.92       0.0000      -8029.9      -3895.9      -152.23    
  6600.966812       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3481.4       129.89       0.0000      -8029.6      -3896.4      -152.45    
  6600.986212       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3480.9       130.86       0.0000      -8029.3      -3897.0      -152.67    
  6600.986212       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3480.9       130.86       0.0000      -8029.3      -3897.0      -152.67    
  6601.001732       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3480.5       131.63       0.0000      -8029.1      -3897.5      -152.84    
  6601.017253       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3480.1       132.33       0.0000      -8028.9      -3898.0      -152.89    
  6601.048293       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3479.4       133.65       0.0000      -8028.5      -3899.1      -153.01    
  6601.110374       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3478.1       136.09       0.0000      -8027.6      -3901.5      -153.24    
  6601.234537       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3475.8       140.90       0.0000      -8026.0      -3906.6      -153.70    
  6601.482862       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3472.0       150.94       0.0000      -8022.4      -3917.3      -154.63    
  6601.979512       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3465.8       172.56       0.0000      -8014.5      -3940.8      -156.48    
  6602.909116       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3459.8       214.40       0.0000      -7997.6      -3992.0      -161.66    
  6602.909116       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3459.8       214.40       0.0000      -7997.6      -3992.0      -161.66    
  6603.068044       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3458.5       222.34       0.0000      -7994.4      -4000.5      -162.81    
  6603.226972       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3456.2       231.89       0.0000      -7990.6      -4008.2      -164.31    
  6603.544828       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3450.0       251.26       0.0000      -7982.9      -4023.8      -167.31    
  6604.180541       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3442.1       282.93       0.0000      -7968.5      -4062.2      -170.48    
  6604.208608       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3441.9       283.91       0.0000      -7968.1      -4064.2      -170.20    
  6604.264743       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3441.7       285.24       0.0000      -7967.3      -4068.5      -169.65    
  6604.264743       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3441.7       285.24       0.0000      -7967.3      -4068.5      -169.65    
  6605.281882       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3463.9       308.66       0.0000      -7950.0      -4155.0      -159.19    
  6605.389046       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3466.3       311.94       0.0000      -7947.9      -4163.9      -157.94    
  6605.603373       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3470.6       318.76       0.0000      -7943.4      -4181.4      -155.44    
  6605.918844       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3476.6       328.57       0.0000      -7936.7      -4207.0      -151.75    
  6605.918844       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3476.6       328.57       0.0000      -7936.7      -4207.0      -151.75    
  6606.732555       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3487.2       354.92       0.0000      -7917.8      -4270.4      -141.34    
  6607.546267       1.0000       0.0000       3627.0       37.273       4836.0       0.0000       3497.0       350.29       0.0000      -7904.6      -4351.8      -113.20    
  6608.410178       1.0000       0.0000       3627.0       160.97       4836.0       0.0000       3507.3       286.67       0.0000      -7904.7      -4478.3      -51.055    
  6608.410178       1.0000       0.0000       3627.0       160.97       4836.0       0.0000       3507.3       286.67       0.0000      -7904.7      -4478.3      -51.055    
  6609.712117       1.0000       0.0000       3627.0       312.40       4836.0       0.0000       3522.9       219.82       0.0000      -7905.4      -4621.0      -8.1728    
  6609.739685       1.0000       0.0000       3627.0       315.20       4836.0       0.0000       3523.3       218.35       0.0000      -7905.4      -4624.0      -6.8985    
  6609.794823       1.0000       0.0000       3627.0       320.63       4836.0       0.0000       3524.0       215.46       0.0000      -7905.5      -4629.9      -4.3384    
  6609.905098       1.0000       0.0000       3627.0       330.95       4836.0       0.0000       3525.6       209.84       0.0000      -7905.5      -4641.4      0.83052    
  6610.125648       1.0000       0.0000       3627.0       353.28       4836.0       0.0000       3527.7       199.28       0.0000      -7905.5      -4663.4       10.764    
  6610.125648       1.0000       0.0000       3627.0       353.28       4836.0       0.0000       3527.7       199.28       0.0000      -7905.5      -4663.4       10.764    
  6611.167199       1.0000       0.0000       3627.0       412.07       4836.0       0.0000       3526.2       137.28       0.0000      -7905.8      -4785.8       144.15    
  6612.208750       1.0000       0.0000       3627.0       148.70       4836.0       0.0000       3533.7      -12.917       0.0000      -7908.0      -5148.2       910.83    
  6613.708750       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3532.0      -311.57       0.0000      -7959.2      -5639.8       1918.3    
  6615.208750       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3543.4      -473.51       0.0000      -8022.6      -5666.9       2158.2    
  6616.708750       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3541.5      -1.7482       0.0000      -7975.5      -4585.5       537.32    
  6618.208750       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3553.6       184.35       0.0000      -7941.3      -4171.1      -110.81    
  6619.708750       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3554.8       149.89       0.0000      -7932.7      -4133.8      -113.59    
  6621.208750       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3547.7       132.23       0.0000      -7924.6      -4108.3      -119.87    
  6621.508750       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3544.5       131.91       0.0000      -7922.2      -4102.2      -122.72    
  6622.108750       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3536.6       133.16       0.0000      -7917.5      -4094.2      -127.78    
  6622.267727       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3535.2       132.26       0.0000      -7916.6      -4093.4      -128.38    
  6622.267727       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3535.2       132.26       0.0000      -7916.6      -4093.4      -128.38    
  6623.420348       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3532.4       132.72       0.0000      -7909.1      -4100.7      -130.46    
  6623.714981       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3532.2       134.13       0.0000      -7906.9      -4104.7      -130.40    
  6623.714981       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3532.2       134.13       0.0000      -7906.9      -4104.7      -130.40    
  6624.637079       1.0000       0.0000       3627.0       69.377       4836.0       0.0000       3526.0       116.96       0.0000      -7905.3      -4143.5      -132.31    
  6625.559176       1.0000       0.0000       3627.0       135.67       4836.0       0.0000       3521.6       102.40       0.0000      -7905.3      -4191.8      -133.50    
  6626.996092       1.0000       0.0000       3627.0       255.43       4836.0       0.0000       3510.5       88.375       0.0000      -7904.9      -4279.0      -140.06    
  6626.996092       1.0000       0.0000       3627.0       255.43       4836.0       0.0000       3510.5       88.375       0.0000      -7904.9      -4279.0      -140.06    
  6628.471448       1.0000       0.0000       3627.0       394.36       4836.0       0.0000       3489.7       79.039       0.0000      -7904.3      -4376.9      -149.21    
  6629.433921       1.0000       0.0000       3627.0       466.25       4836.0       0.0000       3487.1       74.791       0.0000      -7904.5      -4447.0      -148.82    
  6629.433921       1.0000       0.0000       3627.0       466.25       4836.0       0.0000       3487.1       74.791       0.0000      -7904.5      -4447.0      -148.82    
  6630.614205       1.0000       0.0000       3627.0       546.15       4836.0       0.0000       3492.8       68.721       0.0000      -7904.7      -4539.2      -138.68    
  6631.794490       1.0000       0.0000       3627.0       578.03       4836.0       0.0000       3510.7       51.563       0.0000      -7905.6      -4639.8      -75.232    
  6633.294490       1.0000       0.0000       3627.0       538.40       4836.0       0.0000       3545.2       16.479       0.0000      -7907.0      -4744.0       67.011    
  6634.794490       1.0000       0.0000       3627.0       328.45       4836.0       0.0000       3574.7      -56.450       0.0000      -7908.5      -4908.4       488.14    
  6636.294490       1.0000       0.0000       3627.0       90.664       4836.0       0.0000       3569.7      -107.62       0.0000      -7908.2      -4971.4       855.52    
  6637.794490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3568.7      -173.56       0.0000      -7926.5      -4934.6       997.62    
  6639.294490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3584.4      -107.36       0.0000      -7934.3      -4618.9       600.07    
  6640.794490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3577.0       18.084       0.0000      -7921.1      -4265.8       118.21    
  6642.294490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3568.3       68.628       0.0000      -7911.6      -4098.6      -99.175    
  6642.594490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3567.3       62.414       0.0000      -7911.1      -4087.4      -103.34    
  6643.194490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3565.4       50.848       0.0000      -7911.0      -4068.5      -108.28    
  6644.394490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3558.7       34.999       0.0000      -7911.0      -4049.3      -103.75    
  6645.894490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3575.6       19.986       0.0000      -7913.5      -4053.4      -106.54    
  6647.394490       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3598.7       16.063       0.0000      -7914.1      -4074.0      -106.71    
  6647.717390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3600.8       19.365       0.0000      -7913.0      -4076.6      -107.63    
  6647.717390       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3600.8       19.365       0.0000      -7913.0      -4076.6      -107.63    
  6649.605846       1.0000       0.0000       3627.0       15.747       4836.0       0.0000       3601.1       33.512       0.0000      -7907.8      -4109.9      -106.85    
  6651.105846       1.0000       0.0000       3627.0       51.677       4836.0       0.0000       3610.2       29.300       0.0000      -7908.1      -4155.6      -103.03    
  6652.605846       1.0000       0.0000       3627.0       111.96       4836.0       0.0000       3603.5       27.621       0.0000      -7907.7      -4200.4      -105.67    
  6654.105846       1.0000       0.0000       3627.0       139.69       4836.0       0.0000       3614.0       25.138       0.0000      -7908.3      -4243.7      -102.86    
  6655.605846       1.0000       0.0000       3627.0       149.27       4836.0       0.0000       3608.9       9.1352       0.0000      -7908.1      -4285.1      -45.225    
  6657.105846       1.0000       0.0000       3627.0       103.51       4836.0       0.0000       3576.3      -21.394       0.0000      -7907.2      -4300.7       86.909    
  6657.405846       1.0000       0.0000       3627.0       83.850       4836.0       0.0000       3572.8      -25.617       0.0000      -7907.6      -4298.7       108.07    
  6657.525846       1.0000       0.0000       3627.0       73.550       4836.0       0.0000       3571.8      -30.409       0.0000      -7907.7      -4302.9       127.25    
  6657.765846       1.0000       0.0000       3627.0       43.422       4836.0       0.0000       3570.5      -43.220       0.0000      -7908.0      -4322.0       189.24    
  6658.245846       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3566.2      -108.41       0.0000      -7914.4      -4424.2       416.99    
  6659.205846       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3545.0      -362.96       0.0000      -7959.0      -4785.2       1116.6    
  6660.705846       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3522.6      -728.75       0.0000      -8061.4      -5219.9       2046.2    
  6662.205846       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3510.5      -991.30       0.0000      -8175.4      -5394.1       2608.4    
  6663.705846       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3467.3      -875.34       0.0000      -8232.1      -4859.9       2054.3    
  6665.205846       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3481.5      -238.22       0.0000      -8184.0      -3608.4       59.449    
  6666.705846       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3463.0      -140.53       0.0000      -8175.3      -3489.6      -127.13    
  6666.797910       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3462.3      -139.17       0.0000      -8175.5      -3488.9      -128.16    
  6666.982038       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3461.8      -138.18       0.0000      -8176.4      -3487.8      -130.23    
  6666.995683       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3461.8      -138.11       0.0000      -8176.5      -3487.7      -130.38    
  6667.022973       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3461.7      -137.65       0.0000      -8176.4      -3487.3      -131.17    
  6667.022973       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3461.7      -137.65       0.0000      -8176.4      -3487.3      -131.17    
  6667.664160       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3445.6      -110.64       0.0000      -8173.8      -3470.2      -151.82    
  6667.671428       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3445.4      -110.32       0.0000      -8173.8      -3470.0      -152.05    
  6667.685964       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3445.0      -109.68       0.0000      -8173.7      -3469.7      -152.52    
  6667.715036       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3444.1      -108.39       0.0000      -8173.6      -3469.0      -153.46    
  6667.715036       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3444.1      -108.39       0.0000      -8173.6      -3469.0      -153.46    
  6668.227985       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3429.5      -90.249       0.0000      -8172.6      -3466.1      -163.08    
  6668.740935       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3423.6      -75.807       0.0000      -8172.6      -3479.5      -164.05    
  6669.707076       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3426.7      -43.681       0.0000      -8170.8      -3535.6      -152.72    
  6669.707076       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3426.7      -43.681       0.0000      -8170.8      -3535.6      -152.72    
  6670.527795       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3431.1      -4.2091       0.0000      -8165.7      -3589.3      -150.78    
  6670.624862       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3431.5       1.4443       0.0000      -8164.8      -3595.6      -151.33    
  6670.818996       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3432.1       13.216       0.0000      -8162.8      -3609.0      -152.43    
  6671.119661       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3432.5       32.382       0.0000      -8159.2      -3630.7      -153.66    
  6671.119661       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3432.5       32.381       0.0000      -8159.2      -3630.7      -153.66    
  6671.586578       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3431.9       63.618       0.0000      -8152.7      -3666.3      -154.51    
  6671.712779       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3431.6       72.228       0.0000      -8150.8      -3676.2      -154.74    
  6671.712779       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3431.6       72.228       0.0000      -8150.8      -3676.2      -154.74    
  6672.086312       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3428.2       101.77       0.0000      -8143.6      -3704.1      -156.39    
  6672.459846       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3410.7       144.34       0.0000      -8131.9      -3724.1      -161.32    
  6673.206914       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3373.2       218.24       0.0000      -8109.9      -3771.6      -170.72    
  6674.701049       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3357.0       322.97       0.0000      -8069.1      -3903.8      -186.02    
  6676.201049       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3340.8       432.86       0.0000      -8017.3      -4037.8      -200.31    
  6677.701049       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3310.9       547.56       0.0000      -7954.8      -4168.9      -214.82    
  6679.201049       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3323.0       592.07       0.0000      -7902.5      -4333.3      -170.42    
  6680.701049       1.0000       0.0000       3627.0       280.23       4836.0       0.0000       3342.9       441.73       0.0000      -7900.1      -4606.7      -39.398    
  6682.201049       1.0000       0.0000       3627.0       338.87       4836.0       0.0000       3366.7       282.16       0.0000      -7901.8      -4902.2       334.76    
  6682.501049       1.0000       0.0000       3627.0       304.06       4836.0       0.0000       3370.6       219.03       0.0000      -7902.9      -5052.0       582.00    
  6683.101049       1.0000       0.0000       3627.0       144.20       4836.0       0.0000       3375.2       105.64       0.0000      -7904.0      -5355.6       1157.4    
  6683.127935       1.0000       0.0000       3627.0       136.95       4836.0       0.0000       3375.3       100.13       0.0000      -7903.9      -5370.9       1185.8    
  6683.181707       1.0000       0.0000       3627.0       122.33       4836.0       0.0000       3375.4       89.189       0.0000      -7903.9      -5401.2       1243.1    
  6683.189882       1.0000       0.0000       3627.0       120.10       4836.0       0.0000       3375.4       87.522       0.0000      -7903.9      -5405.8       1251.8    
  6683.189882       1.0000       0.0000       3627.0       120.10       4836.0       0.0000       3375.4       87.522       0.0000      -7903.9      -5405.8       1251.8    
  6683.668005       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3369.8      -12.515       0.0000      -7907.1      -5652.9       1740.3    
  6684.146128       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3365.0      -150.94       0.0000      -7927.2      -5869.3       2128.1    
  6685.102375       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3383.6      -377.68       0.0000      -7978.5      -6141.6       2649.8    
  6686.602375       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3356.2      -526.50       0.0000      -8039.4      -6058.6       2817.5    
  6688.102375       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3302.8      -17.633       0.0000      -7984.7      -4865.3       1094.1    
  6688.836564       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3294.3       275.10       0.0000      -7943.7      -4297.1       181.90    
  6689.091329       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3293.8       322.44       0.0000      -7932.8      -4215.2       42.425    
  6689.151010       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3294.0       331.56       0.0000      -7930.6      -4198.5       13.361    
  6689.192807       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3294.2       337.87       0.0000      -7929.0      -4186.8      -7.1799    
  6689.192807       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3294.2       337.87       0.0000      -7929.0      -4186.8      -7.1799    
  6690.722801       1.0000       0.0000       3627.0       47.882       4836.0       0.0000       3311.4       347.53       0.0000      -7899.7      -4103.6      -185.24    
  6692.222801       1.0000       0.0000       3627.0       250.35       4836.0       0.0000       3317.8       262.36       0.0000      -7899.7      -4200.8      -206.57    
  6693.722801       1.0000       0.0000       3627.0       474.39       4836.0       0.0000       3311.9       210.55       0.0000      -7899.3      -4352.2      -218.13    
  6695.222801       1.0000       0.0000       3627.0       722.18       4836.0       0.0000       3298.4       180.03       0.0000      -7898.8      -4551.0      -221.45    
  6695.705117       1.0000       0.0000       3627.0       794.39       4836.0       0.0000       3298.8       172.00       0.0000      -7899.1      -4618.8      -222.35    
  6695.705117       1.0000       0.0000       3627.0       794.39       4836.0       0.0000       3298.8       172.00       0.0000      -7899.1      -4618.8      -222.35    
  6698.105117       1.0000       0.0000       3627.0       1207.7       4836.0       0.0000       3299.5       150.03       0.0000      -7898.9      -5008.0      -224.72    
  6699.605117       1.0000       0.0000       3627.0       1454.0       4836.0       0.0000       3306.5       141.43       0.0000      -7899.2      -5258.9      -220.59    
  6701.105117       1.0000       0.0000       3627.0       1670.5       4836.0       0.0000       3324.7       132.41       0.0000      -7899.9      -5498.1      -209.81    
  6702.605117       1.0000       0.0000       3627.0       1878.0       4836.0       0.0000       3337.5       122.13       0.0000      -7900.3      -5715.8      -200.15    
  6704.105117       1.0000       0.0000       3627.0       1982.4       4836.0       0.0000       3354.4       86.703       0.0000      -7901.2      -5926.6      -75.309    
  6705.605117       1.0000       0.0000       3627.0       2005.9       4836.0       0.0000       3355.3       43.570       0.0000      -7901.4      -6087.0       109.15    
  6707.105117       1.0000       0.0000       3627.0       1936.7       4836.0       0.0000       3359.5     -0.33771       0.0000      -7902.0      -6173.1       303.59    
  6707.405117       1.0000       0.0000       3627.0       1910.9       4836.0       0.0000       3366.3      -5.2364       0.0000      -7902.8      -6181.0       327.35    
  6708.005117       1.0000       0.0000       3627.0       1861.2       4836.0       0.0000       3388.2      -12.239       0.0000      -7903.5      -6183.0       357.95    
  6709.205117       1.0000       0.0000       3627.0       1919.1       4836.0       0.0000       3410.1       32.834       0.0000      -7902.9      -6075.0       133.12    
  6710.705117       1.0000       0.0000       3627.0       1986.6       4836.0       0.0000       3410.2       44.266       0.0000      -7902.7      -5981.2      -31.284    
  6712.205117       1.0000       0.0000       3627.0       1973.7       4836.0       0.0000       3443.5       41.715       0.0000      -7904.2      -5916.4      -122.53    
  6712.296781       1.0000       0.0000       3627.0       1974.7       4836.0       0.0000       3445.2       42.446       0.0000      -7904.0      -5911.9      -129.28    
  6712.296781       1.0000       0.0000       3627.0       1974.7       4836.0       0.0000       3445.2       42.446       0.0000      -7904.0      -5911.9      -129.28    
  6714.696781       1.0000       0.0000       3627.0       2003.9       4836.0       0.0000       3450.7       25.181       0.0000      -7903.9      -5877.8      -170.94    
